fid,BASE_DATE,ADM_DR_CD,ADM_DR_NM,OBJECTID,fid_2,DN,area
20,"20210630","1116074",우장산동,"260",82053,"21","100"
20,"20210630","1116074",우장산동,"260",82054,"16","200"
20,"20210630","1116074",우장산동,"260",82055,"12","100"
20,"20210630","1116074",우장산동,"260",82056,"14","100"
20,"20210630","1116074",우장산동,"260",82057,"18","100"
20,"20210630","1116074",우장산동,"260",82102,"1","300"
20,"20210630","1116074",우장산동,"260",82103,"2","200"
20,"20210630","1116074",우장산동,"260",82104,"3","100"
20,"20210630","1116074",우장산동,"260",82105,"7","100"
20,"20210630","1116074",우장산동,"260",82106,"8","100"
20,"20210630","1116074",우장산동,"260",82107,"11","200"
20,"20210630","1116074",우장산동,"260",82108,"9","100"
20,"20210630","1116074",우장산동,"260",82109,"13","200"
20,"20210630","1116074",우장산동,"260",82110,"12","100"
20,"20210630","1116074",우장산동,"260",82111,"18","100"
20,"20210630","1116074",우장산동,"260",82112,"21","100"
20,"20210630","1116074",우장산동,"260",82113,"20","100"
20,"20210630","1116074",우장산동,"260",82114,"22","100"
20,"20210630","1116074",우장산동,"260",82115,"26","100"
20,"20210630","1116074",우장산동,"260",82116,"27","200"
20,"20210630","1116074",우장산동,"260",82117,"22","100"
20,"20210630","1116074",우장산동,"260",82118,"8","100"
20,"20210630","1116074",우장산동,"260",82119,"7","100"
20,"20210630","1116074",우장산동,"260",82120,"12","100"
20,"20210630","1116074",우장산동,"260",82163,"1","100"
20,"20210630","1116074",우장산동,"260",82164,"2","100"
20,"20210630","1116074",우장산동,"260",82165,"5","600"
20,"20210630","1116074",우장산동,"260",82166,"7","300"
20,"20210630","1116074",우장산동,"260",82167,"8","100"
20,"20210630","1116074",우장산동,"260",82168,"10","100"
20,"20210630","1116074",우장산동,"260",82169,"9","100"
20,"20210630","1116074",우장산동,"260",82170,"7","100"
20,"20210630","1116074",우장산동,"260",82171,"3","100"
20,"20210630","1116074",우장산동,"260",82172,"11","300"
20,"20210630","1116074",우장산동,"260",82173,"15","100"
20,"20210630","1116074",우장산동,"260",82174,"20","300"
20,"20210630","1116074",우장산동,"260",82175,"19","100"
20,"20210630","1116074",우장산동,"260",82176,"22","100"
20,"20210630","1116074",우장산동,"260",82177,"24","100"
20,"20210630","1116074",우장산동,"260",82178,"23","100"
20,"20210630","1116074",우장산동,"260",82179,"25","100"
20,"20210630","1116074",우장산동,"260",82180,"29","100"
20,"20210630","1116074",우장산동,"260",82181,"23","100"
20,"20210630","1116074",우장산동,"260",82182,"15","100"
20,"20210630","1116074",우장산동,"260",82183,"4","100"
20,"20210630","1116074",우장산동,"260",82184,"0","700"
20,"20210630","1116074",우장산동,"260",82185,"3","100"
20,"20210630","1116074",우장산동,"260",82186,"8","100"
20,"20210630","1116074",우장산동,"260",82230,"1","100"
20,"20210630","1116074",우장산동,"260",82231,"2","100"
20,"20210630","1116074",우장산동,"260",82232,"8","100"
20,"20210630","1116074",우장산동,"260",82233,"7","100"
20,"20210630","1116074",우장산동,"260",82234,"5","100"
20,"20210630","1116074",우장산동,"260",82235,"9","100"
20,"20210630","1116074",우장산동,"260",82236,"14","300"
20,"20210630","1116074",우장산동,"260",82237,"13","100"
20,"20210630","1116074",우장산동,"260",82238,"14","100"
20,"20210630","1116074",우장산동,"260",82239,"18","100"
20,"20210630","1116074",우장산동,"260",82240,"17","100"
20,"20210630","1116074",우장산동,"260",82241,"18","100"
20,"20210630","1116074",우장산동,"260",82242,"23","300"
20,"20210630","1116074",우장산동,"260",82243,"25","500"
20,"20210630","1116074",우장산동,"260",82244,"24","200"
20,"20210630","1116074",우장산동,"260",82245,"27","100"
20,"20210630","1116074",우장산동,"260",82246,"26","100"
20,"20210630","1116074",우장산동,"260",82247,"24","200"
20,"20210630","1116074",우장산동,"260",82248,"14","100"
20,"20210630","1116074",우장산동,"260",82249,"3","100"
20,"20210630","1116074",우장산동,"260",82250,"1","100"
20,"20210630","1116074",우장산동,"260",82291,"2","100"
20,"20210630","1116074",우장산동,"260",82292,"3","200"
20,"20210630","1116074",우장산동,"260",82293,"5","100"
20,"20210630","1116074",우장산동,"260",82294,"5","100"
20,"20210630","1116074",우장산동,"260",82295,"7","100"
20,"20210630","1116074",우장산동,"260",82296,"8","100"
20,"20210630","1116074",우장산동,"260",82297,"11","200"
20,"20210630","1116074",우장산동,"260",82298,"15","100"
20,"20210630","1116074",우장산동,"260",82299,"17","200"
20,"20210630","1116074",우장산동,"260",82300,"14","100"
20,"20210630","1116074",우장산동,"260",82301,"27","100"
20,"20210630","1116074",우장산동,"260",82302,"25","100"
20,"20210630","1116074",우장산동,"260",82303,"23","100"
20,"20210630","1116074",우장산동,"260",82304,"24","200"
20,"20210630","1116074",우장산동,"260",82305,"16","100"
20,"20210630","1116074",우장산동,"260",82306,"4","100"
20,"20210630","1116074",우장산동,"260",82345,"2","100"
20,"20210630","1116074",우장산동,"260",82346,"3","100"
20,"20210630","1116074",우장산동,"260",82347,"6","100"
20,"20210630","1116074",우장산동,"260",82348,"6","100"
20,"20210630","1116074",우장산동,"260",82349,"7","100"
20,"20210630","1116074",우장산동,"260",82350,"8","100"
20,"20210630","1116074",우장산동,"260",82351,"9","100"
20,"20210630","1116074",우장산동,"260",82352,"10","100"
20,"20210630","1116074",우장산동,"260",82353,"13","200"
20,"20210630","1116074",우장산동,"260",82354,"14","100"
20,"20210630","1116074",우장산동,"260",82355,"15","100"
20,"20210630","1116074",우장산동,"260",82356,"14","100"
20,"20210630","1116074",우장산동,"260",82357,"26","100"
20,"20210630","1116074",우장산동,"260",82358,"30","100"
20,"20210630","1116074",우장산동,"260",82359,"27","100"
20,"20210630","1116074",우장산동,"260",82360,"21","100"
20,"20210630","1116074",우장산동,"260",82361,"20","100"
20,"20210630","1116074",우장산동,"260",82362,"21","100"
20,"20210630","1116074",우장산동,"260",82363,"24","100"
20,"20210630","1116074",우장산동,"260",82364,"25","100"
20,"20210630","1116074",우장산동,"260",82365,"19","100"
20,"20210630","1116074",우장산동,"260",82366,"7","100"
20,"20210630","1116074",우장산동,"260",82367,"1","100"
20,"20210630","1116074",우장산동,"260",82368,"1","100"
20,"20210630","1116074",우장산동,"260",82411,"2","7597"
20,"20210630","1116074",우장산동,"260",82412,"3","3699"
20,"20210630","1116074",우장산동,"260",82414,"4","2499"
20,"20210630","1116074",우장산동,"260",82418,"17","400"
20,"20210630","1116074",우장산동,"260",82422,"5","1400"
20,"20210630","1116074",우장산동,"260",82434,"2","100"
20,"20210630","1116074",우장산동,"260",82435,"3","100"
20,"20210630","1116074",우장산동,"260",82436,"5","500"
20,"20210630","1116074",우장산동,"260",82437,"7","100"
20,"20210630","1116074",우장산동,"260",82438,"9","100"
20,"20210630","1116074",우장산동,"260",82439,"10","500"
20,"20210630","1116074",우장산동,"260",82440,"9","200"
20,"20210630","1116074",우장산동,"260",82441,"11","100"
20,"20210630","1116074",우장산동,"260",82442,"12","300"
20,"20210630","1116074",우장산동,"260",82443,"13","300"
20,"20210630","1116074",우장산동,"260",82444,"22","200"
20,"20210630","1116074",우장산동,"260",82445,"27","100"
20,"20210630","1116074",우장산동,"260",82446,"31","100"
20,"20210630","1116074",우장산동,"260",82447,"28","200"
20,"20210630","1116074",우장산동,"260",82448,"20","200"
20,"20210630","1116074",우장산동,"260",82449,"16","100"
20,"20210630","1116074",우장산동,"260",82450,"17","100"
20,"20210630","1116074",우장산동,"260",82451,"22","100"
20,"20210630","1116074",우장산동,"260",82452,"26","100"
20,"20210630","1116074",우장산동,"260",82453,"23","100"
20,"20210630","1116074",우장산동,"260",82454,"14","100"
20,"20210630","1116074",우장산동,"260",82455,"6","100"
20,"20210630","1116074",우장산동,"260",82456,"2","100"
20,"20210630","1116074",우장산동,"260",82457,"6","100"
20,"20210630","1116074",우장산동,"260",82521,"2","100"
20,"20210630","1116074",우장산동,"260",82522,"3","100"
20,"20210630","1116074",우장산동,"260",82523,"3","200"
20,"20210630","1116074",우장산동,"260",82524,"8","100"
20,"20210630","1116074",우장산동,"260",82525,"11","100"
20,"20210630","1116074",우장산동,"260",82526,"13","200"
20,"20210630","1116074",우장산동,"260",82527,"11","100"
20,"20210630","1116074",우장산동,"260",82528,"8","100"
20,"20210630","1116074",우장산동,"260",82529,"6","200"
20,"20210630","1116074",우장산동,"260",82530,"8","100"
20,"20210630","1116074",우장산동,"260",82531,"9","100"
20,"20210630","1116074",우장산동,"260",82532,"10","100"
20,"20210630","1116074",우장산동,"260",82533,"11","300"
20,"20210630","1116074",우장산동,"260",82534,"12","100"
20,"20210630","1116074",우장산동,"260",82535,"14","100"
20,"20210630","1116074",우장산동,"260",82536,"26","100"
20,"20210630","1116074",우장산동,"260",82537,"30","100"
20,"20210630","1116074",우장산동,"260",82538,"14","300"
20,"20210630","1116074",우장산동,"260",82539,"19","100"
20,"20210630","1116074",우장산동,"260",82540,"25","200"
20,"20210630","1116074",우장산동,"260",82541,"20","100"
20,"20210630","1116074",우장산동,"260",82542,"13","100"
20,"20210630","1116074",우장산동,"260",82543,"10","100"
20,"20210630","1116074",우장산동,"260",82601,"2","100"
20,"20210630","1116074",우장산동,"260",82602,"3","100"
20,"20210630","1116074",우장산동,"260",82603,"3","100"
20,"20210630","1116074",우장산동,"260",82604,"2","300"
20,"20210630","1116074",우장산동,"260",82605,"5","200"
20,"20210630","1116074",우장산동,"260",82606,"6","3599"
20,"20210630","1116074",우장산동,"260",82607,"7","400"
20,"20210630","1116074",우장산동,"260",82608,"10","100"
20,"20210630","1116074",우장산동,"260",82609,"13","100"
20,"20210630","1116074",우장산동,"260",82610,"11","100"
20,"20210630","1116074",우장산동,"260",82611,"7","100"
20,"20210630","1116074",우장산동,"260",82612,"6","100"
20,"20210630","1116074",우장산동,"260",82613,"4","100"
20,"20210630","1116074",우장산동,"260",82614,"3","200"
20,"20210630","1116074",우장산동,"260",82615,"5","100"
20,"20210630","1116074",우장산동,"260",82616,"7","300"
20,"20210630","1116074",우장산동,"260",82617,"8","200"
20,"20210630","1116074",우장산동,"260",82618,"9","100"
20,"20210630","1116074",우장산동,"260",82619,"13","300"
20,"20210630","1116074",우장산동,"260",82620,"15","100"
20,"20210630","1116074",우장산동,"260",82621,"18","100"
20,"20210630","1116074",우장산동,"260",82622,"21","300"
20,"20210630","1116074",우장산동,"260",82623,"24","100"
20,"20210630","1116074",우장산동,"260",82624,"29","300"
20,"20210630","1116074",우장산동,"260",82625,"21","100"
20,"20210630","1116074",우장산동,"260",82626,"11","100"
20,"20210630","1116074",우장산동,"260",82627,"15","100"
20,"20210630","1116074",우장산동,"260",82628,"21","100"
20,"20210630","1116074",우장산동,"260",82629,"23","100"
20,"20210630","1116074",우장산동,"260",82630,"19","100"
20,"20210630","1116074",우장산동,"260",82631,"16","100"
20,"20210630","1116074",우장산동,"260",82632,"14","100"
20,"20210630","1116074",우장산동,"260",82697,"1","100"
20,"20210630","1116074",우장산동,"260",82698,"2","100"
20,"20210630","1116074",우장산동,"260",82699,"3","100"
20,"20210630","1116074",우장산동,"260",82700,"2","100"
20,"20210630","1116074",우장산동,"260",82701,"1","100"
20,"20210630","1116074",우장산동,"260",82702,"7","200"
20,"20210630","1116074",우장산동,"260",82703,"9","200"
20,"20210630","1116074",우장산동,"260",82704,"4","100"
20,"20210630","1116074",우장산동,"260",82705,"1","100"
20,"20210630","1116074",우장산동,"260",82706,"2","100"
20,"20210630","1116074",우장산동,"260",82707,"3","100"
20,"20210630","1116074",우장산동,"260",82708,"5","200"
20,"20210630","1116074",우장산동,"260",82709,"6","100"
20,"20210630","1116074",우장산동,"260",82710,"6","200"
20,"20210630","1116074",우장산동,"260",82711,"10","100"
20,"20210630","1116074",우장산동,"260",82712,"16","100"
20,"20210630","1116074",우장산동,"260",82713,"19","100"
20,"20210630","1116074",우장산동,"260",82714,"26","100"
20,"20210630","1116074",우장산동,"260",82715,"23","100"
20,"20210630","1116074",우장산동,"260",82716,"16","100"
20,"20210630","1116074",우장산동,"260",82717,"13","100"
20,"20210630","1116074",우장산동,"260",82718,"14","100"
20,"20210630","1116074",우장산동,"260",82719,"18","100"
20,"20210630","1116074",우장산동,"260",82720,"20","100"
20,"20210630","1116074",우장산동,"260",82721,"16","100"
20,"20210630","1116074",우장산동,"260",82722,"13","200"
20,"20210630","1116074",우장산동,"260",82797,"1","100"
20,"20210630","1116074",우장산동,"260",82798,"3","100"
20,"20210630","1116074",우장산동,"260",82799,"5","800"
20,"20210630","1116074",우장산동,"260",82800,"1","200"
20,"20210630","1116074",우장산동,"260",82801,"2","100"
20,"20210630","1116074",우장산동,"260",82802,"4","100"
20,"20210630","1116074",우장산동,"260",82803,"7","500"
20,"20210630","1116074",우장산동,"260",82804,"8","900"
20,"20210630","1116074",우장산동,"260",82805,"6","100"
20,"20210630","1116074",우장산동,"260",82806,"2","100"
20,"20210630","1116074",우장산동,"260",82807,"4","100"
20,"20210630","1116074",우장산동,"260",82808,"6","100"
20,"20210630","1116074",우장산동,"260",82809,"8","100"
20,"20210630","1116074",우장산동,"260",82810,"8","200"
20,"20210630","1116074",우장산동,"260",82811,"7","300"
20,"20210630","1116074",우장산동,"260",82812,"6","300"
20,"20210630","1116074",우장산동,"260",82813,"5","300"
20,"20210630","1116074",우장산동,"260",82814,"4","100"
20,"20210630","1116074",우장산동,"260",82815,"9","100"
20,"20210630","1116074",우장산동,"260",82816,"17","100"
20,"20210630","1116074",우장산동,"260",82817,"20","300"
20,"20210630","1116074",우장산동,"260",82818,"19","100"
20,"20210630","1116074",우장산동,"260",82819,"22","100"
20,"20210630","1116074",우장산동,"260",82820,"26","100"
20,"20210630","1116074",우장산동,"260",82821,"25","100"
20,"20210630","1116074",우장산동,"260",82822,"21","100"
20,"20210630","1116074",우장산동,"260",82823,"19","100"
20,"20210630","1116074",우장산동,"260",82824,"18","100"
20,"20210630","1116074",우장산동,"260",82825,"17","200"
20,"20210630","1116074",우장산동,"260",82826,"14","200"
20,"20210630","1116074",우장산동,"260",82827,"12","200"
20,"20210630","1116074",우장산동,"260",82901,"2","100"
20,"20210630","1116074",우장산동,"260",82902,"4","100"
20,"20210630","1116074",우장산동,"260",82903,"6","200"
20,"20210630","1116074",우장산동,"260",82904,"2","100"
20,"20210630","1116074",우장산동,"260",82905,"1","300"
20,"20210630","1116074",우장산동,"260",82906,"2","300"
20,"20210630","1116074",우장산동,"260",82907,"3","200"
20,"20210630","1116074",우장산동,"260",82908,"4","100"
