건물용도코드,읍면동코드,지상층수,고시일자,도로구간시군구코드,도로명코드,시군구코드,지하층수
1000,103,2,2011-07-29,11500,4145503,11500,1
2002,103,4,2011-07-29,11500,4145503,11500,1
2002,103,4,2011-07-29,11500,4145503,11500,0
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
2001,103,7,2011-07-29,11500,4145510,11500,1
2002,103,4,2011-07-29,11500,4145510,11500,1
2002,103,4,2011-07-29,11500,4145510,11500,1
2002,103,4,2011-07-29,11500,4145510,11500,1
1000,103,2,2011-07-29,11500,4145510,11500,1
2002,103,4,2011-07-29,11500,4145510,11500,1
1000,103,2,2011-07-29,11500,4145510,11500,1
1000,103,3,2011-07-29,11500,4145510,11500,1
2003,103,5,2012-09-26,11500,4145510,11500,0
1000,103,1,2011-07-29,11500,4145510,11500,1
1002,103,3,2011-11-16,11500,4145510,11500,1
1002,103,3,2012-04-10,11500,4145510,11500,1
1002,103,3,2011-07-29,11500,4145510,11500,1
2001,103,11,2011-07-29,11500,4145514,11500,1
2002,103,0,2011-07-29,11500,4145515,11500,0
2003,103,5,2012-07-04,11500,4145515,11500,0
4201,103,3,2011-07-29,11500,4145515,11500,1
3999,103,3,2011-07-29,11500,4145515,11500,1
1001,103,1,2011-07-29,11500,4145516,11500,0
3001,103,1,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
1003,103,3,2011-07-29,11500,4145525,11500,1
1001,103,2,2011-07-29,11500,4145525,11500,1
2002,103,5,2011-07-29,11500,4145525,11500,0
1003,103,2,2011-07-29,11500,4145525,11500,1
1003,103,3,2011-07-29,11500,4145525,11500,1
1003,103,3,2011-07-29,11500,4145525,11500,1
1003,103,3,2011-07-29,11500,4145525,11500,1
2002,103,5,2011-07-29,11500,4145525,11500,0
1003,103,3,2011-07-29,11500,4145525,11500,1
1001,103,2,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
2003,103,5,2011-07-29,11500,4145535,11500,0
1000,103,2,2011-07-29,11500,4145535,11500,1
2003,103,5,2011-07-29,11500,4145535,11500,0
2003,103,5,2011-07-29,11500,4145535,11500,0
2003,103,5,2011-07-29,11500,4145535,11500,0
2003,103,4,2014-01-15,11500,4145535,11500,0
1000,103,3,2011-07-29,11500,4145535,11500,1
3000,103,2,2011-07-29,11500,4145535,11500,1
2002,103,4,2011-07-29,11500,4145535,11500,1
1001,103,1,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
2003,103,5,2011-07-29,11500,4145541,11500,0
4001,103,5,2011-07-29,11500,4145541,11500,2
1003,103,4,2011-07-29,11500,4145541,11500,0
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,4,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
8300,103,4,2011-07-29,11500,4145541,11500,0
2002,103,4,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
3001,102,3,2011-07-29,11500,4145546,11500,0
4001,102,1,2011-07-29,11500,4145546,11500,0
10204,102,4,2011-07-29,11500,4145546,11500,1
3001,102,4,2011-07-29,11500,4145546,11500,1
4402,102,0,2011-07-29,11500,4145546,11500,0
2002,102,4,2011-07-29,11500,4145547,11500,1
1000,102,1,2011-07-29,11500,4145547,11500,1
2002,102,4,2011-07-29,11500,4145547,11500,1
3001,102,1,2011-07-29,11500,4145547,11500,0
3001,102,0,2011-07-29,11500,4145547,11500,0
3001,102,0,2011-07-29,11500,4145547,11500,0
10204,102,5,2011-07-29,11500,4145547,11500,1
10202,102,12,2014-10-29,11500,4145547,11500,1
2006,102,2,2011-07-29,11500,4145547,11500,0
2004,102,2,2011-07-29,11500,4145551,11500,1
4999,104,10,2011-07-29,11500,4145552,11500,1
4999,104,9,2011-07-29,11500,4145552,11500,1
2001,104,1,2011-07-29,11500,4145552,11500,0
3999,104,1,2012-04-25,11500,4145554,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
6306,111,1,2011-12-14,11500,4145556,11500,0
1003,109,3,2011-07-29,11500,4145488,11500,0
1000,109,1,2011-07-29,11500,4145488,11500,1
4201,109,3,2011-07-29,11500,4145488,11500,1
1001,109,2,2011-07-29,11500,4145488,11500,0
4402,109,6,2011-07-29,11500,4145488,11500,0
1000,109,2,2011-07-29,11500,4145488,11500,1
1000,109,2,2011-07-29,11500,4145488,11500,1
1000,109,2,2011-07-29,11500,4145488,11500,1
1003,109,2,2011-07-29,11500,4145488,11500,1
2003,109,4,2011-07-29,11500,4145488,11500,0
4201,109,1,2011-07-29,11500,4145489,11500,0
1000,109,3,2011-07-29,11500,4145489,11500,0
1000,109,1,2011-07-29,11500,4145489,11500,0
1000,109,1,2011-07-29,11500,4145489,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
1003,103,2,2011-07-29,11500,4145499,11500,1
1001,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
2003,103,6,2012-10-10,11500,4145499,11500,0
2003,103,5,2012-10-10,11500,4145499,11500,0
1003,103,4,2011-07-29,11500,4145499,11500,1
2002,103,5,2011-07-29,11500,4145499,11500,0
3999,103,3,2011-07-29,11500,4145499,11500,1
4010,103,4,2011-07-29,11500,4145499,11500,1
1001,103,2,2011-07-29,11500,4145499,11500,1
1001,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1001,103,1,2011-07-29,11500,4145499,11500,0
1001,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,4,2011-07-29,11500,4145503,11500,0
1000,103,4,2011-07-29,11500,4145503,11500,0
1000,103,4,2011-07-29,11500,4145503,11500,0
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
2003,103,6,2012-01-26,11500,4145503,11500,0
1001,103,0,2011-07-29,11500,4145503,11500,0
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,3,2011-07-29,11500,4145503,11500,0
1000,103,3,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
1000,103,2,2011-07-29,11500,4145503,11500,1
2002,103,4,2011-07-29,11500,4145511,11500,1
1001,103,2,2011-07-29,11500,4145511,11500,1
2003,103,1,2011-12-28,11500,4145516,11500,0
1003,103,3,2011-07-29,11500,4145516,11500,1
1001,103,1,2011-07-29,11500,4145516,11500,0
2002,103,3,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
4201,103,2,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
4201,103,1,2011-07-29,11500,4145516,11500,0
4201,103,1,2011-07-29,11500,4145516,11500,0
1003,103,2,2011-07-29,11500,4145516,11500,0
2002,103,4,2011-07-29,11500,4145516,11500,0
1001,103,2,2011-07-29,11500,4145516,11500,1
1003,103,2,2011-07-29,11500,4145516,11500,1
2002,103,3,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
2002,103,4,2011-07-29,11500,4145525,11500,1
3999,103,3,2011-07-29,11500,4145526,11500,1
1001,103,4,2011-07-29,11500,4145526,11500,1
1001,103,2,2011-07-29,11500,4145526,11500,1
2002,103,4,2011-07-29,11500,4145526,11500,1
2003,103,5,2011-07-29,11500,4145526,11500,0
2002,103,3,2011-07-29,11500,4145526,11500,1
1001,103,2,2011-07-29,11500,4145526,11500,1
1003,103,2,2011-07-29,11500,4145526,11500,1
2002,103,4,2011-07-29,11500,4145526,11500,1
2002,103,5,2011-07-29,11500,4145526,11500,0
2002,103,0,2011-07-29,11500,4145535,11500,0
1000,103,2,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
1001,103,2,2011-07-29,11500,4145535,11500,1
1000,103,2,2011-07-29,11500,4145535,11500,1
1000,103,1,2011-07-29,11500,4145535,11500,1
4999,103,4,2011-07-29,11500,4145535,11500,0
2002,103,4,2011-07-29,11500,4145535,11500,1
2003,103,7,2011-11-09,11500,4145535,11500,1
1000,103,3,2011-07-29,11500,4145535,11500,1
2002,103,4,2011-07-29,11500,4145535,11500,0
2003,103,4,2011-07-29,11500,4145535,11500,1
2003,103,5,2011-07-29,11500,4145541,11500,0
2002,103,3,2011-07-29,11500,4145541,11500,1
1003,103,4,2011-07-29,11500,4145541,11500,0
10204,103,5,2011-07-29,11500,4145541,11500,0
2002,103,4,2011-07-29,11500,4145541,11500,1
2003,103,5,2011-12-14,11500,4145541,11500,0
2003,103,5,2011-12-07,11500,4145541,11500,0
2002,103,2,2011-07-29,11500,4145541,11500,1
1000,103,2,2011-07-29,11500,4145541,11500,0
2002,103,6,2011-07-29,11500,4145541,11500,1
2002,103,5,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2003,103,5,2011-07-29,11500,4145541,11500,0
2002,103,5,2011-07-29,11500,4145541,11500,0
2001,102,2,2011-07-29,11500,4145547,11500,0
2004,102,2,2011-07-29,11500,4145547,11500,0
1003,102,3,2011-07-29,11500,4145547,11500,1
16006,102,2,2011-07-29,11500,4145547,11500,1
16006,102,2,2011-07-29,11500,4145547,11500,1
16006,102,2,2011-07-29,11500,4145547,11500,1
1003,102,3,2011-07-29,11500,4145547,11500,1
4010,102,3,2011-07-29,11500,4145547,11500,1
4402,102,4,2011-07-29,11500,4145547,11500,1
3001,102,1,2011-07-29,11500,4145547,11500,0
3001,102,2,2011-07-29,11500,4145547,11500,1
2002,102,2,2011-07-29,11500,4145547,11500,1
2002,102,2,2011-07-29,11500,4145547,11500,1
4017,102,2,2011-07-29,11500,4145547,11500,1
4017,102,2,2011-07-29,11500,4145547,11500,1
14001,113,1,2012-09-05,11500,4145556,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2004,106,2,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
1001,109,2,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,1,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,1,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,1,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,0
3001,109,2,2011-07-29,11500,4145489,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,1,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
1001,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
2001,103,7,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,3,2011-07-29,11500,4145499,11500,1
2003,103,5,2011-11-16,11500,4145499,11500,0
1001,103,2,2011-07-29,11500,4145499,11500,1
1000,103,3,2011-07-29,11500,4145503,11500,1
1001,103,2,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
4201,103,2,2011-07-29,11500,4145504,11500,0
1000,103,2,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
2002,103,5,2011-07-29,11500,4145504,11500,0
1000,103,3,2011-07-29,11500,4145504,11500,1
2002,103,1,2012-09-13,11500,4145504,11500,0
2003,103,5,2014-05-21,11500,4145504,11500,0
1000,103,1,2011-07-29,11500,4145504,11500,0
1000,103,2,2011-07-29,11500,4145504,11500,1
2002,103,5,2011-07-29,11500,4145504,11500,0
2003,103,2,2011-07-29,11500,4145504,11500,1
4201,103,3,2011-07-29,11500,4145504,11500,1
1001,103,1,2011-07-29,11500,4145504,11500,0
1000,103,2,2011-07-29,11500,4145504,11500,0
2001,103,7,2011-07-29,11500,4145511,11500,1
2002,103,2,2011-07-29,11500,4145511,11500,1
2003,103,2,2011-07-29,11500,4145511,11500,1
1000,103,2,2011-07-29,11500,4145511,11500,1
4201,103,4,2011-07-29,11500,4145511,11500,1
1000,103,3,2011-07-29,11500,4145511,11500,1
1000,103,3,2011-07-29,11500,4145511,11500,1
3999,103,4,2011-07-29,11500,4145511,11500,1
2003,103,5,2015-02-25,11500,4145516,11500,0
1003,103,2,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
2002,103,4,2011-07-29,11500,4145516,11500,1
2003,103,5,2014-01-29,11500,4145516,11500,0
2002,103,4,2011-07-29,11500,4145516,11500,1
1003,103,3,2011-07-29,11500,4145516,11500,1
2002,103,3,2011-07-29,11500,4145516,11500,1
2002,103,0,2011-07-29,11500,4145517,11500,0
1003,103,3,2011-07-29,11500,4145517,11500,1
4203,103,2,2011-07-29,11500,4145517,11500,1
2002,103,4,2011-07-29,11500,4145517,11500,1
2002,103,4,2011-07-29,11500,4145517,11500,1
2002,103,4,2011-07-29,11500,4145517,11500,1
2003,103,4,2011-07-29,11500,4145526,11500,1
4999,103,4,2011-07-29,11500,4145526,11500,1
1001,103,2,2011-07-29,11500,4145526,11500,1
2002,103,3,2011-07-29,11500,4145526,11500,1
2002,103,3,2011-07-29,11500,4145526,11500,0
2002,103,4,2011-07-29,11500,4145526,11500,1
2002,103,5,2011-07-29,11500,4145526,11500,0
2002,103,4,2011-07-29,11500,4145526,11500,1
2002,103,4,2011-07-29,11500,4145526,11500,1
2003,103,6,2012-11-28,11500,4145526,11500,0
1003,103,3,2011-07-29,11500,4145526,11500,1
2003,103,2,2011-07-29,11500,4145526,11500,1
2002,103,1,2011-07-29,11500,4145526,11500,1
4012,103,3,2011-07-29,11500,4145526,11500,0
10204,103,5,2011-07-29,11500,4145526,11500,1
1001,103,3,2011-07-29,11500,4145526,11500,1
1001,103,2,2011-07-29,11500,4145535,11500,0
2003,103,3,2011-07-29,11500,4145535,11500,1
1001,103,4,2011-07-29,11500,4145536,11500,1
3999,103,1,2011-07-29,11500,4145536,11500,1
4999,103,2,2011-07-29,11500,4145536,11500,1
1000,103,2,2011-07-29,11500,4145536,11500,1
1000,103,2,2011-07-29,11500,4145536,11500,1
2003,103,4,2013-05-08,11500,4145536,11500,0
4999,103,3,2011-07-29,11500,4145536,11500,1
1001,103,2,2011-07-29,11500,4145541,11500,1
2001,103,7,2011-07-29,11500,4145541,11500,0
2002,103,0,2011-07-29,11500,4145541,11500,0
4499,103,3,2011-07-29,11500,4145541,11500,1
4499,103,1,2011-07-29,11500,4145541,11500,0
4402,103,3,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,1,2011-07-29,11500,4145541,11500,1
2001,103,9,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,2,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,0,2011-07-29,11500,4145541,11500,0
2002,103,2,2011-07-29,11500,4145541,11500,1
8101,103,4,2011-07-29,11500,4145541,11500,1
1003,102,3,2011-07-29,11500,4145547,11500,1
4201,102,4,2011-07-29,11500,4145547,11500,1
2003,102,5,2014-04-23,11500,4145547,11500,0
2003,102,5,2014-04-23,11500,4145547,11500,0
2003,102,5,2014-04-23,11500,4145547,11500,0
1000,102,2,2011-07-29,11500,4145547,11500,1
1000,102,2,2011-07-29,11500,4145547,11500,1
4006,102,2,2011-07-29,11500,4145547,11500,1
4006,102,2,2011-07-29,11500,4145547,11500,1
4006,102,2,2011-07-29,11500,4145547,11500,1
4006,102,2,2011-07-29,11500,4145547,11500,1
13100,102,5,2011-07-29,11500,4145547,11500,1
4999,102,8,2011-07-29,11500,4145547,11500,0
2001,106,0,2011-12-28,11500,4145558,11500,0
5102,106,2,2011-12-21,11500,4145558,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,1
1000,109,2,2011-07-29,11500,4145489,11500,0
1000,109,2,2011-07-29,11500,4145489,11500,0
6306,109,1,2011-11-23,11500,4145490,11500,0
6306,109,1,2011-11-23,11500,4145490,11500,0
6306,109,1,2011-11-23,11500,4145490,11500,0
6306,111,2,2011-07-29,11500,4145490,11500,1
6306,111,3,2011-07-29,11500,4145490,11500,1
3104,111,1,2011-07-29,11500,4145490,11500,0
4999,111,0,2011-07-29,11500,4145490,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2001,103,14,2011-07-29,11500,4145494,11500,0
2003,103,6,2011-09-30,11500,4145499,11500,0
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
1003,103,2,2011-07-29,11500,4145499,11500,1
2003,103,3,2011-07-29,11500,4145499,11500,0
2003,103,5,2011-07-29,11500,4145499,11500,0
2002,103,4,2011-07-29,11500,4145499,11500,1
1000,103,2,2011-07-29,11500,4145500,11500,1
2002,103,5,2011-07-29,11500,4145500,11500,0
1000,103,2,2011-07-29,11500,4145500,11500,1
4010,103,2,2011-07-29,11500,4145504,11500,1
4999,103,3,2011-07-29,11500,4145504,11500,1
2002,103,5,2011-07-29,11500,4145504,11500,0
2003,103,5,2012-07-11,11500,4145504,11500,0
1000,103,3,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
2003,103,5,2011-07-29,11500,4145504,11500,0
1000,103,2,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
1001,103,2,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
1000,103,2,2011-07-29,11500,4145504,11500,1
3001,103,4,2011-07-29,11500,4145504,11500,1
3999,103,3,2011-07-29,11500,4145504,11500,1
1001,103,1,2011-07-29,11500,4145504,11500,1
4017,103,2,2011-07-29,11500,4145504,11500,0
3999,103,3,2011-07-29,11500,4145511,11500,1
2003,103,4,2021-07-28,11500,4145082,11500,0
2001,103,5,2011-07-29,11500,4145517,11500,1
1003,103,6,2011-07-29,11500,4145518,11500,1
1003,103,3,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,2,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,2,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,1
2002,103,2,2011-07-29,11500,4145518,11500,1
2002,103,4,2011-07-29,11500,4145518,11500,0
1001,103,4,2011-07-29,11500,4145526,11500,1
2003,103,7,2011-11-30,11500,4145527,11500,0
1003,103,4,2011-07-29,11500,4145527,11500,0
2002,103,5,2011-07-29,11500,4145527,11500,0
2002,103,5,2011-07-29,11500,4145527,11500,0
2002,103,5,2011-07-29,11500,4145527,11500,0
1001,103,2,2011-07-29,11500,4145527,11500,1
1001,103,2,2011-07-29,11500,4145527,11500,1
1000,103,4,2011-07-29,11500,4145527,11500,0
2002,103,5,2011-07-29,11500,4145527,11500,0
1001,103,2,2011-07-29,11500,4145527,11500,1
1000,103,3,2011-07-29,11500,4145536,11500,1
10204,103,4,2011-07-29,11500,4145536,11500,1
10204,103,4,2011-07-29,11500,4145536,11500,1
3999,103,1,2011-07-29,11500,4145536,11500,1
1000,103,2,2011-07-29,11500,4145536,11500,1
1000,103,5,2011-07-29,11500,4145536,11500,0
2002,103,0,2011-07-29,11500,4145536,11500,0
2002,103,4,2011-07-29,11500,4145536,11500,1
5102,103,4,2011-12-07,11500,4145536,11500,1
1000,103,4,2011-07-29,11500,4145536,11500,0
1000,103,5,2011-07-29,11500,4145536,11500,0
1000,103,4,2011-07-29,11500,4145536,11500,0
1000,103,5,2011-07-29,11500,4145536,11500,0
2003,103,5,2011-11-16,11500,4145536,11500,0
2003,103,5,2011-11-16,11500,4145536,11500,0
8101,103,4,2011-07-29,11500,4145541,11500,1
8101,103,4,2011-07-29,11500,4145541,11500,1
8101,103,4,2011-07-29,11500,4145541,11500,1
8101,103,4,2011-07-29,11500,4145541,11500,1
4499,103,1,2011-07-29,11500,4145541,11500,0
14001,103,1,2011-07-29,11500,4145541,11500,0
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
8201,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
2002,103,3,2011-07-29,11500,4145541,11500,1
4505,102,8,2011-07-29,11500,4145547,11500,0
8102,102,1,2011-07-29,11500,4145548,11500,0
8102,102,1,2011-07-29,11500,4145548,11500,0
8102,102,1,2011-07-29,11500,4145548,11500,0
