origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
77,11686,21.6889876,6498.4547715,81.0641356,6601.2078947
77,11714,21.6889876,4264.1114082,8.7471110,4294.5475068
77,11808,21.6889876,6258.6379335,13.5878099,6293.9147311
77,11881,21.6889876,1184.4678997,13.1291099,1219.2859971
77,12051,21.6889876,4163.2739690,11.8878767,4196.8508334
77,12192,21.6889876,5195.1063096,66.2749064,5283.0702036
77,12523,21.6889876,5195.1063096,66.2749064,5283.0702036
77,12830,21.6889876,5024.8667737,37.8923980,5084.4481593
77,13232,21.6889876,5.5411650,18.6963247,45.9264773
77,13233,21.6889876,134.6589293,11.8377171,168.1856341
77,13513,21.6889876,5289.7637469,7.8283738,5319.2811083
77,13778,21.6889876,6241.7837372,11.9639231,6275.4366479
77,14167,21.6889876,5690.3815182,10.4633898,5722.5338957
77,14226,21.6889876,1713.5829366,8.8987805,1744.1707047
77,14544,21.6889876,1689.8216269,8.9075172,1720.4181317
77,14713,21.6889876,3556.5981038,30.6173549,3608.9044463
77,15045,21.6889876,3550.5450139,63.9073756,3636.1413771
77,15312,21.6889876,4430.0891757,8.2991918,4460.0773551
77,15958,21.6889876,5801.7381362,8.2670465,5831.6941704
77,16184,21.6889876,2129.4216856,12.0768933,2163.1875665
77,16187,21.6889876,2125.2437733,14.8654422,2161.7982031
77,16191,21.6889876,2358.2946694,22.2809778,2402.2646349
77,16503,21.6889876,2638.7642890,9.3635757,2669.8168523
77,16585,21.6889876,6958.2046597,11.1131440,6991.0067914
77,16682,21.6889876,5471.5608064,32.7545000,5526.0042940
77,17056,21.6889876,5325.5099238,19.9746728,5367.1735842
77,17117,21.6889876,1765.7079228,11.4088751,1798.8057855
77,17339,21.6889876,1713.0118190,8.0094865,1742.7102931
77,17589,21.6889876,1665.7869464,17.8232994,1705.2992334
77,17655,21.6889876,3069.5410691,8.4025730,3099.6326297
77,17975,21.6889876,1569.8131429,9.4755374,1600.9776680
77,18031,21.6889876,2440.4246532,11.3454934,2473.4591342
77,18032,21.6889876,2384.9557697,11.9251211,2418.5698784
77,18033,21.6889876,2413.9721499,11.8555106,2447.5166481
77,18394,21.6889876,2206.7480421,7.2288058,2235.6658355
77,18609,21.6889876,5799.2099268,14.0589105,5834.9578249
77,19063,21.6889876,1012.4853648,10.9308632,1045.1052156
77,19099,21.6889876,1377.8453067,4.6485910,1404.1828854
77,19199,21.6889876,2078.1034009,11.9164681,2111.7088567
77,19200,21.6889876,2139.2286256,8.4760434,2169.3936566
77,19593,21.6889876,3987.4272771,9.8247235,4018.9409883
77,19658,21.6889876,5748.4945606,8.8434324,5779.0269806
77,20110,21.6889876,1017.8195135,8.7001734,1048.2086745
77,21418,21.6889876,1756.3394908,10.5976503,1788.6261287
77,21906,21.6889876,7105.9042998,7.9656246,7135.5589121
77,22045,21.6889876,1441.7850840,10.0819197,1473.5559913
77,22383,21.6889876,3152.7810361,9.8670523,3184.3370760
77,22384,21.6889876,3168.6578366,13.4383139,3203.7851382
